color,director_name,actor_2_name,actor_1_name,movie_title,actor_3_name,title_year
Color,John Maybury,Jason Lewis,Jennifer Jason Leigh,The Jacket ,Angel Coulby,2005
Color,Ron Clements,Frank Welker,Robin Williams,Aladdin ,Scott Weinger,1992
Color,F. Gary Gray,Neil Brown Jr.,Aldis Hodge,Straight Outta Compton ,R. Marcos Taylor,2015
Color,Steven Spielberg,Amrish Puri,Harrison Ford,Indiana Jones and the Temple of Doom ,Kate Capshaw,1984
Color,Igor Kovalyov,Cree Summer,Elizabeth Daily,The Rugrats Movie ,Christine Cavanaugh,1998
Color,Lee Tamahori,Billy Burke,Morgan Freeman,Along Came a Spider ,Monica Potter,2001
Color,Stephen Frears,Nina Arianda,Meryl Streep,Florence Foster Jenkins ,John Sessions,2016
Color,Robert Rodriguez,Salma Hayek,Johnny Depp,Once Upon a Time in Mexico ,Enrique Iglesias,2003
Color,John McTiernan,Bruce Willis,Alan Rickman,Die Hard ,Reginald VelJohnson,1988
Color,David Wain,Ken Marino,Joe Lo Truglio,Role Models ,Bobb'e J. Thompson,2008
Color,Adam McKay,Christian Bale,Ryan Gosling,The Big Short ,Charlie Talbert,2015
Color,Ang Lee,Kevin Chamberlin,Imelda Staunton,Taking Woodstock ,Demetri Martin,2009
Color,Gavin O'Connor,Noah Emmerich,Eddie Cahill,Miracle ,Kenneth Mitchell,2004
Color,Zack Snyder,Kevin Zegers,Ty Burrell,Dawn of the Dead ,Mekhi Phifer,2004
Color,Adam Shankman,Judy Greer,Matthew McConaughey,The Wedding Planner ,Alex Rocco,2001
Color,Shinji Aramaki,Yû Aoi,Shun Oguri,Harlock: Space Pirate ,Haruma Miura,2013
Color,Wes Anderson,Anjelica Huston,Bill Murray,The Royal Tenenbaums ,Seymour Cassel,2001
Color,James Mangold,Rebecca De Mornay,Clea DuVall,Identity ,Jake Busey,2003
Color,Jon Turteltaub,Morgan Freeman,Robert De Niro,Last Vegas ,Romany Malco,2013
Color,John Glen,Topol,Julian Glover,For Your Eyes Only ,Desmond Llewelyn,1981
Color,Peter Chelsom,David Sparrow,Lilli Lavine,Serendipity ,Ann Talman,2001
Color,Peter Hyams,Bruce McGill,Mia Sara,Timecop ,Gloria Reuben,1994
Color,Ben Stiller,Alexander Skarsgård,Milla Jovovich,Zoolander ,Will Ferrell,2001
Color,Lasse Hallström,Noah Lomax,David Lyons,Safe Haven ,Mimi Kirkland,2013
Color,Kenny Ortega,Omri Katz,Vinessa Shaw,Hocus Pocus ,Larry Bagby,1993
Color,Scott Hicks,Lily Rabe,Zoë Kravitz,No Reservations ,Bob Balaban,2007
Color,Matthew Vaughn,Deborah Twiss,Elizabeth McGovern,Kick-Ass ,Michael Rispoli,2010
Color,Ruben Fleischer,Dilshad Vadsaria,Bianca Kajlich,30 Minutes or Less,Fred Ward,2011
Color,Patrick Lussier,Danny Masterson,Gerard Butler,Dracula 2000,Jeri Ryan,2000
Color,Miguel Arteta,Steve Carell,Bella Thorne,"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",Jennifer Garner,2014
Color,Joe Wright,Brenda Blethyn,Talulah Riley,Pride & Prejudice ,Simon Woods,2005
Color,Ridley Scott,Sean Young,Harrison Ford,Blade Runner ,M. Emmet Walsh,1982
Color,Michael Caton-Jones,Jason Flemyng,Liam Neeson,Rob Roy ,Eric Stoltz,1995
Color,McG,Richard Sammel,Connie Nielsen,3 Days to Kill,Tómas Lemarquis,2014
Color,James Gray,Oleg Taktarov,Robert Duvall,We Own the Night ,Antoni Corone,2007
Color,Janusz Kaminski,Bob Clendenin,Philip Baker Hall,Lost Souls ,Ben Chaplin,2000
Color,Jacques Perrin,Philippe Labro,Jacques Perrin,Winged Migration ,,2001
Color,Donald Petrie,Carlos Ponce,Samaire Armstrong,Just My Luck ,Faizon Love,2006
Color,Jay Roach,Mary McCormack,Scott Grimes,"Mystery, Alaska ",Ron Eldard,1999
Color,Brian Levant,Amber Valletta,Madeline Carroll,The Spy Next Door ,George Lopez,2010
Color,Michael Ritchie,Francis Capra,Mara Wilson,A Simple Wish ,Kathleen Turner,1997
Color,John Carpenter,Clea DuVall,Jason Statham,Ghosts of Mars ,Natasha Henstridge,2001
Color,David Gordon Green,Zoe Kazan,Dominic Flores,Our Brand Is Crisis ,Scoot McNairy,2015
Color,Burr Steers,Bella Heathcote,Matt Smith,Pride and Prejudice and Zombies ,Sam Riley,2016
Color,Martin Scorsese,Tulku Jamyang Kunga Tenzin,Tenzin Thuthob Tsarong,Kundun ,Tencho Gyalpo,1997
Color,Robert B. Weide,Katherine Parkinson,James Corden,How to Lose Friends & Alienate People ,Fenella Woolgar,2008
Color,Jeff Wadlow,Donald Faison,Chloë Grace Moretz,Kick-Ass 2,Augustus Prew,2013
Color,Agustín Díaz Yanes,Elena Anaya,Viggo Mortensen,Captain Alatriste: The Spanish Musketeer ,Eduardo Noriega,2006
Color,Camille Delamarre,Robert Maillet,Paul Walker,Brick Mansions ,RZA,2014
Color,John Glen,Kabir Bedi,Louis Jourdan,Octopussy ,Steven Berkoff,1983
Color,Judd Apatow,Martin Starr,Harold Ramis,Knocked Up ,Charlyne Yi,2007
Color,Nick Cassavetes,Sofia Vassilieva,Jason Patric,My Sister's Keeper ,Jeffrey Markle,2009
Color,Malcolm D. Lee,Mike Epps,Mo'Nique,"Welcome Home, Roscoe Jenkins ",Cedric the Entertainer,2008
Color,David Lean,Judy Davis,Richard Wilson,A Passage to India ,Art Malik,1984
Color,Richard Eyre,Andrew Simpson,Phil Davis,Notes on a Scandal ,Shaun Parkes,2006
Color,Gavin Hood,Jake Gyllenhaal,J.K. Simmons,Rendition ,Meryl Streep,2007
Color,,Mary Elizabeth Mastrantonio,Colin Salmon,Limitless             ,Jake McDorman,
Color,Nicholas Meyer,Kurtwood Smith,Leonard Nimoy,Star Trek VI: The Undiscovered Country ,Nichelle Nichols,1991
Color,Callie Khouri,Fionnula Flanagan,Ellen Burstyn,Divine Secrets of the Ya-Ya Sisterhood ,Matthew Settle,2002
Color,Jon Favreau,Bill Murray,Scarlett Johansson,The Jungle Book ,Garry Shandling,2016
Color,Gary Fleder,Tony Goldwyn,Morgan Freeman,Kiss the Girls ,Tatyana Ali,1997
Color,John Landis,Aretha Franklin,John Belushi,The Blues Brothers ,Ray Charles,1980
Color,Sanaa Hamri,Blythe Danner,America Ferrera,The Sisterhood of the Traveling Pants 2,Michael Rady,2008
Color,Todd Graff,Jeremy Jordan,Dolly Parton,Joyful Noise ,Jesse L. Martin,2012
Color,Chris Weitz,Christopher Webster,Sharon Small,About a Boy ,Peter McNicholl,2002
Color,Steve Miner,Bridget Fonda,Oliver Platt,Lake Placid ,Ty Olsson,1999
Color,Paul McGuigan,Morgan Freeman,Bruce Willis,Lucky Number Slevin ,Dorian Missick,2006
Color,Philip Kaufman,Scott Glenn,Dennis Quaid,The Right Stuff ,Sam Shepard,1983
Color,Roland Emmerich,Joely Richardson,Vanessa Redgrave,Anonymous ,Rafe Spall,2011
Color,Wolfgang Petersen,Barret Oliver,Gerald McRaney,The NeverEnding Story ,Alan Oppenheimer,1984
Color,Alex Proyas,William Hurt,Rufus Sewell,Dark City ,Bruce Spence,1998
Color,Saul Dibb,Hayley Atwell,Dominic Cooper,The Duchess ,Charlotte Rampling,2008
 Black and White,,Art Carney,Jackie Gleason,The Honeymooners             ,Joyce Randolph,
Color,Walter Murch,Jean Marsh,Piper Laurie,Return to Oz ,Tim Rose,1985
Color,Richard Linklater,Lew Temple,Matthew McConaughey,The Newton Boys ,Dwight Yoakam,1998
Color,Christian Alvart,Callum Rennie,Bradley Cooper,Case 39,Vanesa Tomasino,2009
Color,E. Elias Merhige,Kevin Chamberlin,Harry Lennix,Suspect Zero ,William Mapother,2004
Color,Menno Meyjes,Richard Schiff,Oliver Platt,Martian Child ,Sophie Okonedo,2007
Color,Robert Rodriguez,Joel McHale,Alexa PenaVega,Spy Kids: All the Time in the World in 4D,Daryl Sabara,2011
Color,Jodie Foster,Jack O'Connell,Julia Roberts,Money Monster ,Chris Bauer,2016
Color,Ronny Yu,Junix Inocian,Meat Loaf,Formula 51,Paul Barber,2001
Color,Joel Schumacher,Philip Seymour Hoffman,Robert De Niro,Flawless ,Chris Bauer,1999
Color,Renny Harlin,Clifton Collins Jr.,LL Cool J,Mindhunters ,Eion Bailey,2004
Color,Barry Levinson,Robin Wright,Robert De Niro,What Just Happened ,Kristen Stewart,2008
 Black and White,Norman Jewison,Colin Salmon,Charlotte Rampling,The Statement ,John Neville,2003
Color,Kenneth Branagh,Amy Carson,Kim-Marie Woodhouse,The Magic Flute ,Joseph Kaiser,2006
Color,Steve Carr,Adhir Kalyan,Erick Avari,Paul Blart: Mall Cop ,Allen Covert,2009
Color,Mark Waters,Julie Gonzalo,Jamie Lee Curtis,Freaky Friday ,Willie Garson,2003
Color,Judd Apatow,Romany Malco,Steve Carell,The 40-Year-Old Virgin,Gerry Bednob,2005
Color,John Madden,Martin Clunes,Tom Wilkinson,Shakespeare in Love ,Simon Callow,1998
Color,Scott Frank,Boyd Holbrook,Liam Neeson,A Walk Among the Tombstones ,David Harbour,2014
Color,Ivan Reitman,Cathy Moriarty,Richard Tyson,Kindergarten Cop ,Penelope Ann Miller,1990
Color,David Gordon Green,Gary Cole,James Franco,Pineapple Express ,Rosie Perez,2008
Color,Andy Tennant,Dougray Scott,Anjelica Huston,Ever After: A Cinderella Story ,Jeanne Moreau,1998
Color,Kevin Costner,Michael Jeter,Robert Duvall,Open Range ,Julian Richings,2003
Color,Joel Schumacher,Oliver Platt,Julia Roberts,Flatliners ,Hope Davis,1990
Color,,Kaitlin Olson,Rob McElhenney,It's Always Sunny in Philadelphia             ,Glenn Howerton,
 Black and White,Richard Attenborough,Dirk Bogarde,Ryan O'Neal,A Bridge Too Far ,Wolfgang Preiss,1977
Color,Wes Craven,Carl Gilliard,Robert Pine,Red Eye ,Suzie Plakson,2005
Color,David R. Ellis,Michael Landes,Sarah Carter,Final Destination 2,Keegan Connor Tracy,2003
Color,Joel Coen,Tim Blake Nelson,Holly Hunter,"O Brother, Where Art Thou? ",Daniel von Bargen,2000
Color,Scott Stewart,Kate Walsh,Dennis Quaid,Legion ,Charles S. Dutton,2010
Color,Michael Bay,Larry Hankin,Dwayne Johnson,Pain & Gain ,Michael Rispoli,2013
Color,Paul Weitz,Ty Burrell,Scarlett Johansson,In Good Company ,Dennis Quaid,2004
Color,Jonathan Frakes,Paula Garcés,Michael Biehn,Clockstoppers ,Jason George,2002
Color,Lawrence Kasdan,Todd Allen,Scott Glenn,Silverado ,Brad Leland,1985
Color,Jim Sheridan,Jake Gyllenhaal,Natalie Portman,Brothers ,Bailee Madison,2009
Color,Kevin Allen,Frankie Muniz,Daniel Roebuck,Agent Cody Banks 2: Destination London,David Kelly,2004
Color,Garry Marshall,Common,Robert De Niro,New Year's Eve ,Seth Meyers,2011
Color,Michael Cristofer,Gregory Itzin,Angelina Jolie Pitt,Original Sin ,Jack Thompson,2001
Color,James McTeigue,Dave Legeno,Pam Ferris,The Raven ,Kevin McNally,2012
Color,Donald Petrie,Ray Romano,Rip Torn,Welcome to Mooseport ,Maura Tierney,2004
Color,Andrew Morahan,Mako,Christopher Lambert,Highlander: The Final Dimension ,Mario Van Peebles,1994
Color,Bob Rafelson,Mike Starr,Harold Perrineau,Blood and Wine ,Judy Davis,1996
Color,Michael Cohn,Chris Bauer,David Conrad,Snow White: A Tale of Terror ,Monica Keena,1997
Color,Woody Allen,Elizabeth Berkley,Woody Allen,The Curse of the Jade Scorpion ,Peter Gerety,2001
Color,David O. Russell,Kirstie Alley,Jake Gyllenhaal,Accidental Love ,Beverly D'Angelo,2015
Color,Alan Shapiro,Chelsea Field,Paul Hogan,Flipper ,Jessica Wesson,1996
Color,Tarsem Singh,Derek Luke,Ryan Reynolds,Self/less ,Sandra Ellis Lafferty,2015
Color,Fernando Meirelles,Danny Huston,Archie Panjabi,The Constant Gardener ,Donald Sumpter,2005
Color,Mel Gibson,Maia Morgenstern,Christo Jivkov,The Passion of the Christ ,Hristo Shopov,2004
Color,Chris Columbus,Mara Wilson,Robin Williams,Mrs. Doubtfire ,Matthew Lawrence,1993
Color,Barry Levinson,Valeria Golino,Tom Cruise,Rain Man ,Beth Grant,1988
Color,Clint Eastwood,Dreama Walker,Clint Eastwood,Gran Torino ,Ahney Her,2008
Color,Oliver Stone,Scott Glenn,Toby Jones,W. ,Bruce McGill,2008
Color,Pierre Morel,Holly Valance,Liam Neeson,Taken ,Xander Berkeley,2008
Color,Michael Hoffman,Gerald McRaney,Luke Bracey,The Best of Me ,Clarke Peters,2014
Color,Mick Jackson,Mike Starr,Bill Cobbs,The Bodyguard ,DeVaughn Nixon,1992
 Black and White,Steven Spielberg,Embeth Davidtz,Liam Neeson,Schindler's List ,Caroline Goodall,1993
Color,Tate Taylor,Bryce Dallas Howard,Emma Stone,The Help ,Mike Vogel,2011
Color,Bill Condon,Peter Capaldi,Benedict Cumberbatch,The Fifth Estate ,Jamie Blackley,2013
Color,Raja Gosnell,Linda Cardellini,Sarah Michelle Gellar,Scooby-Doo 2: Monsters Unleashed,Tim Blake Nelson,2004
Color,Oleg Stepchenko,Igor Jijikine,Jason Flemyng,Viy ,Agnia Ditkovskite,2014
Color,Ronny Yu,Jason Ritter,Katharine Isabelle,Freddy vs. Jason ,Zack Ward,2003
Color,Michael Winterbottom,Ava Acres,Cara Delevingne,The Face of an Angel ,Sara Stewart,2014
Color,John A. Davis,Rob Paulsen,Martin Short,Jimmy Neutron: Boy Genius ,Andrea Martin,2001
Color,Matt Reeves,Ben Feldman,Mike Vogel,Cloverfield ,Liza Lapira,2008
Color,Michael Pressman,Paige Turco,Kevin Nash,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,Ernie Reyes Jr.,1991
Color,Brian De Palma,Billy Drago,Robert De Niro,The Untouchables ,Charles Martin Smith,1987
Color,Ethan Coen,Stephen Root,Kelly Macdonald,No Country for Old Men ,Barry Corbin,2007
Color,Tim Story,Tika Sumpter,Bruce McGill,Ride Along ,Bryan Callen,2014
Color,Sharon Maguire,Jim Broadbent,Colin Firth,Bridget Jones's Diary ,Shirley Henderson,2001
Color,Lasse Hallström,Leslie Caron,Lena Olin,Chocolat ,Hugh O'Conor,2000
Color,Charles Herman-Wurmfeld,Bruce McGill,Mary Lynn Rajskub,"Legally Blonde 2: Red, White & Blonde",Bob Newhart,2003
Color,Andy Fickman,Gedde Watanabe,Bailee Madison,Parental Guidance ,Tom Everett Scott,2012
Color,Ivan Reitman,Greta Gerwig,Natalie Portman,No Strings Attached ,Mindy Kaling,2011
Color,George P. Cosmatos,Dana Delany,Michael Biehn,Tombstone ,Powers Boothe,1993
Color,Andrzej Bartkowiak,Delroy Lindo,Jet Li,Romeo Must Die ,Aaliyah,2000
Color,Richard Donner,Patrick Troughton,Lee Remick,The Omen ,Billie Whitelaw,1976
Color,James Wong,Gina Holden,Chelan Simmons,Final Destination 3,Crystal Lowe,2006
Color,Scott Hicks,Riley Thomas Stewart,Blythe Danner,The Lucky One ,Jay R. Ferguson,2012
Color,Gabor Csupo,Zooey Deschanel,Josh Hutcherson,Bridge to Terabithia ,Bailee Madison,2007
Color,Marc Forster,Kate Winslet,Johnny Depp,Finding Neverland ,Kelly Macdonald,2004
Color,Tyler Perry,Tika Sumpter,Alicia Witt,A Madea Christmas ,Larry the Cable Guy,2013
Color,Joe Carnahan,Frank Grillo,Liam Neeson,The Grey ,James Badge Dale,2011
Color,John Polson,Dylan Baker,Robert De Niro,Hide and Seek ,Robert John Burke,2005
Color,Adam McKay,Will Ferrell,Darcy Donavan,Anchorman: The Legend of Ron Burgundy ,Steve Carell,2004
Color,Martin Scorsese,Mike Starr,Robert De Niro,Goodfellas ,Paul Sorvino,1990
Color,Harald Zwart,Frankie Muniz,Daniel Roebuck,Agent Cody Banks ,Chris Gauthier,2003
Color,Kirk Jones,Kelly Macdonald,Colin Firth,Nanny McPhee ,Imelda Staunton,2005
Color,Brian De Palma,F. Murray Abraham,Al Pacino,Scarface ,Mary Elizabeth Mastrantonio,1983
Color,Steve Oedekerk,Michael McKean,Kelly Preston,Nothing to Lose ,Rebecca Gayheart,1997
Color,Bernardo Bertolucci,Joan Chen,Cary-Hiroyuki Tagawa,The Last Emperor ,Victor Wong,1987
Color,Baltasar Kormákur,David O'Hara,J.K. Simmons,Contraband ,Lukas Haas,2012
Color,Brett Ratner,Paul Sorvino,Heather Locklear,Money Talks ,Faizon Love,1997
Color,Paul Thomas Anderson,Paul F. Tompkins,Jim Meskimen,There Will Be Blood ,Kevin Breznahan,2007
Color,Cathy Malkasian,Flea,Alfre Woodard,The Wild Thornberrys Movie ,Cree Summer,2002
Color,John Eng,Cree Summer,Elizabeth Daily,Rugrats Go Wild ,Nancy Cartwright,2003
Color,Malcolm D. Lee,Eddie Griffin,Dave Chappelle,Undercover Brother ,Chi McBride,2002
Color,Ken Kwapis,America Ferrera,Mike Vogel,The Sisterhood of the Traveling Pants ,Kyle Schmid,2005
Color,Chris Nahon,Bridget Fonda,Jet Li,Kiss of the Dragon ,Max Ryan,2001
Color,Fred Wolf,Katharine McPhee,Emma Stone,The House Bunny ,Beverly D'Angelo,2008
Color,Bille Woodruff,Keshia Knight Pulliam,Alfre Woodard,Beauty Shop ,LisaRaye McCoy,2005
Color,Craig Gillespie,Suraj Sharma,Jon Hamm,Million Dollar Arm ,Gregory Alan Williams,2014
 Black and White,Phillip Noyce,Meryl Streep,Jeff Bridges,The Giver ,Alexander Skarsgård,2014
Color,Dennie Gordon,Oliver James,Colin Firth,What a Girl Wants ,Kelly Preston,2003
Color,Victor Salva,Jonathan Breck,Nicki Aycox,Jeepers Creepers II ,Billy Aaron Brown,2003
Color,Mark Helfrich,Dan Fogler,Dane Cook,Good Luck Chuck ,Chelan Simmons,2007
Color,Andrzej Bartkowiak,Tom Arnold,Jet Li,Cradle 2 the Grave,DMX,2003
Color,Stephen Daldry,Stephen Dillane,Meryl Streep,The Hours ,Miranda Richardson,2002
Color,Andy Fickman,Alexandra Breckenridge,Channing Tatum,She's the Man ,Laura Ramsey,2006
Color,Steve Bendelack,Emma de Caunes,Lily Atkinson,Mr. Bean's Holiday ,Steve Pemberton,2007
Color,Dwight H. Little,Salli Richardson-Whitfield,Nicholas Gonzalez,Anacondas: The Hunt for the Blood Orchid ,Johnny Messner,2004
Color,Guillaume Canet,Lili Taylor,Mila Kunis,Blood Ties ,Billy Crudup,2013
Color,Kirsten Sheridan,Aaron Staton,Robin Williams,August Rush ,Marian Seldes,2007
Color,Shekhar Kapur,John Gielgud,Fanny Ardant,Elizabeth ,Eric Cantona,1998
Color,Ronny Yu,Park Bench,Alexis Arquette,Bride of Chucky ,Vince Corazza,1998
Color,Richard Fleischer,Richard Anderson,Joseph Cotten,Tora! Tora! Tora! ,James Whitmore,1970
Color,Bob Spiers,Richard Briers,Jason Flemyng,Spice World ,Victoria Beckham,1997
Color,David Gordon Green,J.B. Smoove,Ari Graynor,The Sitter ,Kylie Bunbury,2011
Color,Damien Dante Wayans,Essence Atkins,Damon Wayans Jr.,Dance Flick ,Chris Elliott,2009
Color,Frank Darabont,Jeffrey DeMunn,Morgan Freeman,The Shawshank Redemption ,Bob Gunton,1994
Color,Simon Wincer,Paul Hogan,Jere Burns,Crocodile Dundee in Los Angeles ,Linda Kozlowski,2001
Color,Bobby Farrelly,Lin Shaye,Bill Murray,Kingpin ,Richard Tyson,1996
Color,Rupert Wyatt,Cjon Saulsberry,George Kennedy,The Gambler ,Griffin Cleveland,2014
Color,John Wells,Meryl Streep,Benedict Cumberbatch,August: Osage County ,Julia Roberts,2013
Color,Tim Fywell,Trevor Blumas,Connie Ray,Ice Princess ,Amy Stewart,2005
Color,Nigel Cole,Tyrone Giordano,Aimee Garcia,A Lot Like Love ,James Read,2005
Color,Dexter Fletcher,Taron Egerton,Hugh Jackman,Eddie the Eagle ,Tim McInnerny,2016
Color,Spike Lee,Milla Jovovich,Denzel Washington,He Got Game ,Rosario Dawson,1998
Color,Jeremy Leven,Marlon Brando,Johnny Depp,Don Juan DeMarco ,Faye Dunaway,1994
Color,,John Sparkes,Justin Fletcher,Shaun the Sheep             ,Kate Harbour,
,Lasse Hallström,Henry Thomas,Channing Tatum,Dear John ,Scott Porter,2010
Color,Sylvain White,Jason Patric,Chris Evans,The Losers ,Óscar Jaenada,2010
Color,Troy Nixey,Alan Dale,Bailee Madison,Don't Be Afraid of the Dark ,Jack Thompson,2010
Color,Philip G. Atwell,Jet Li,Jason Statham,War ,Nadine Velazquez,2007
Color,Paul Thomas Anderson,Emily Watson,Adam Sandler,Punch-Drunk Love ,Don McManus,2002
Color,Jeff Schaffer,Scott Mechlowicz,Matt Damon,EuroTrip ,Jacob Pitts,2004
Color,Don Michael Paul,Nia Peeples,Claudia Christian,Half Past Dead ,Tony Plana,2002
Color,Paul Feig,Rob Riggle,Tyler James Williams,Unaccompanied Minors ,B.J. Novak,2006
Color,James Bridges,Phoebe Cates,Dianne Wiest,"Bright Lights, Big City ",Swoosie Kurtz,1988
Color,Steve Barron,Udo Kier,Martin Landau,The Adventures of Pinocchio ,Bebe Neuwirth,1996
Color,Bill Paxton,Matthew Knight,Stephen Dillane,The Greatest Game Ever Played ,Amanda Tilson,2005
Color,Richard Kelly,Gillian Jacobs,Frank Langella,The Box ,Celia Weston,2009
Color,Carter Smith,Jonathan Tucker,Laura Ramsey,The Ruins ,Sergio Calderón,2008
Color,John Schlesinger,Rupert Everett,Mark Valley,The Next Best Thing ,Illeana Douglas,2000
Color,Wes Craven,Emily Meade,Frank Grillo,My Soul to Take ,Zena Grey,2010
Color,Luke Greenfield,Timothy Bottoms,Chris Marquette,The Girl Next Door ,Jacob Young,2004
Color,Ringo Lam,Zach Grenier,Natasha Henstridge,Maximum Risk ,Paul Ben-Victor,1996
Color,Bruce McCulloch,Megan Mullally,Martin Starr,Stealing Harvard ,Chris Penn,2002
Color,Brian Helgeland,Paul Anderson,Tom Hardy,Legend ,Tara Fitzgerald,2015
Color,Akiva Schaffer,Jorma Taccone,Sissy Spacek,Hot Rod ,Chris Parnell,2007
Color,David R. Ellis,Joel David Moore,Chris Zylka,Shark Night 3D,Katharine McPhee,2011
Color,Alan Parker,Devon Murray,Emily Watson,Angela's Ashes ,Pauline McLynn,1999
Color,Ivan Reitman,Chi McBride,Jennifer Garner,Draft Day ,Patrick St. Esprit,2014
Color,Tobe Hooper,Steve Railsback,Frank Finlay,Lifeforce ,Peter Firth,1985
Color,,Jennifer Hale,Elizabeth Daily,The Powerpuff Girls             ,Tom Kane,
Color,Robert Redford,Tom Wilkinson,Robin Wright,The Conspirator ,Stephen Root,2010
Color,Catherine Hardwicke,Michael Angarano,Heath Ledger,Lords of Dogtown ,Rebecca De Mornay,2005
Color,Patricia Riggen,James Brolin,Marco Treviño,The 33,Jacob Vargas,2015
Color,John Carpenter,Kate Burton,Victor Wong,Big Trouble in Little China ,Peter Kwong,1986
Color,Pascal Chaumeil,Malonn Lévana,Dany Boon,A Perfect Plan ,Alice Pol,2012
Color,Gavin O'Connor,Frank Grillo,Tom Hardy,Warrior ,Kevin Dunn,2011
 Black and White,Neil Jordan,Liam Neeson,Alan Rickman,Michael Collins ,Julia Roberts,1996
Color,Ron Maxwell,William Morgan Sheppard,Tom Berenger,Gettysburg ,James Patrick Stuart,1993
Color,Kimberly Peirce,Channing Tatum,Joseph Gordon-Levitt,Stop-Loss ,Abbie Cornish,2008
Color,Stephen Gaghan,Zooey Deschanel,Charlie Hunnam,Abandon ,Tony Goldwyn,2002
Color,Jonathan Kaplan,Tom Amandes,John Doe,Brokedown Palace ,Daniel Lapaine,1999
